Row	TCGA_AO_A12F_01	TCGA_B6_A0I6_01	TCGA_A8_A07O_01	TCGA_C8_A12K_01	TCGA_BH_A0DL_01	TCGA_AN_A0AR_01	TCGA_AO_A129_01	TCGA_A8_A07C_01	TCGA_A2_A0YM_01	TCGA_BH_A0HL_01	TCGA_AO_A0J6_01	TCGA_AR_A0TU_01	TCGA_A2_A0SX_01	TCGA_AN_A0FL_01	TCGA_A2_A0D2_01	TCGA_B6_A0RT_01	TCGA_BH_A18Q_01	TCGA_B6_A0IQ_01	TCGA_A2_A0YJ_01	TCGA_A2_A04P_01	TCGA_BH_A0BL_01	TCGA_A8_A08R_01	TCGA_A7_A13D_01	TCGA_AR_A0TS_01	TCGA_E2_A14Y_01	TCGA_BH_A18V_01	TCGA_E2_A158_01	TCGA_E2_A150_01	TCGA_AN_A0AL_01	TCGA_AO_A0J4_01	TCGA_A2_A0T2_01	TCGA_AR_A1AY_01	TCGA_AO_A128_01	TCGA_D8_A143_01	TCGA_A2_A04U_01	TCGA_D8_A147_01	TCGA_C8_A131_01	TCGA_BH_A0WA_01	TCGA_AR_A1AI_01	TCGA_BH_A0RX_01	TCGA_AO_A124_01	TCGA_A2_A0CM_01	TCGA_BH_A0E6_01	TCGA_AR_A1AR_01	TCGA_BH_A0B3_01	TCGA_E2_A14N_01	TCGA_BH_A0HN_01	TCGA_BH_A0BG_01	TCGA_B6_A0I2_01	TCGA_AR_A1AQ_01	TCGA_AN_A0XU_01	TCGA_E2_A14R_01	TCGA_A8_A07U_01	TCGA_BH_A18K_01	TCGA_AO_A0JL_01	TCGA_A2_A04T_01	TCGA_B6_A0RU_01	TCGA_A2_A0T0_01	TCGA_BH_A0BW_01	TCGA_A2_A0YE_01	TCGA_B6_A0X1_01	TCGA_B6_A0WX_01	TCGA_A2_A0ST_01	TCGA_E2_A159_01	TCGA_AQ_A04J_01	TCGA_AR_A1AJ_01	TCGA_A8_A08H_01	TCGA_A7_A0DA_01	TCGA_D8_A142_01	TCGA_AN_A04D_01	TCGA_E2_A1B5_01	TCGA_A1_A0SK_01	TCGA_BH_A18G_01	TCGA_B6_A0RE_01	TCGA_BH_A0AV_01	TCGA_C8_A12V_01	TCGA_A7_A13E_01	TCGA_A2_A0D0_01	TCGA_AN_A0G0_01	TCGA_AN_A0FX_01	TCGA_A8_A07R_01	TCGA_BH_A1F0_01	TCGA_BH_A0B9_01	TCGA_AN_A0FJ_01	TCGA_A2_A04Q_01	TCGA_C8_A134_01	TCGA_E2_A14X_01	TCGA_AR_A0U0_01	TCGA_A1_A0SO_01	TCGA_A7_A0CE_01	TCGA_AN_A0AT_01	TCGA_AR_A0U4_01	TCGA_B6_A0IJ_01	TCGA_AR_A0TP_01	TCGA_E2_A1AZ_01	TCGA_BH_A0E0_01	TCGA_AR_A1AH_01
SLC35C2|51006	1141.3016	1264.1748	1096.89	738.7415	1025.9419	755.2069	1456.3707	511.7021	876.7202	934.254	1218.3571	759.7433	1007.0649	1725.4721	1388.6527	1147.6713	1248.7557	1089.9992	1427.5834	1151.4523	587.5487	1591.1873	1622.8293	851.0151	1219.1636	1316.4305	1455.5736	1484.0146	1025.7649	1096.4247	2802.4967	1534.6744	1053.46	1222.6389	2774.9058	1216.931	1175.1684	982.7959	878.4888	1340.3417	235.9173	1038.4216	574.2991	493.0796	673.3852	597.721	1506.1185	922.0761	1571.1387	1079.5455	874.5693	687.8368	1187.3791	1249.7565	1646.2968	842.2151	898.768	1016.0351	929.2557	1321.9265	639.2173	1218.0866	908.1382	1104.0271	778.483	1001.3353	1008.5756	883.8688	1793.6255	1094.7308	1063.5937	1048.2194	1516.25	1027.1052	858.9657	654.9067	1798.6549	2333.6079	1096.2116	1240.5104	682.7731	968.0611	1571.6525	614.0456	1111.0683	987.2935	1025.5258	943.6399	535.0294	757.0133	1168.06	957.0594	1542.9893	1182.1144	705.1763	634.9787	1174.8253
SLC35D1|23169	255.5508	340.8856	796.9498	405.3054	762.5077	129.835	293.4363	535.3723	409.6466	845.9922	597.4341	396.9322	437.7007	508.5214	559.6008	532.8247	310.4945	525.5032	584.2148	225.1037	472.957	359.5471	414.7456	534.3811	852.8322	383.1303	433.5533	692.4322	590.9823	403.2885	268.8364	577.2022	363.9077	604.8885	644.7591	536.684	323.8691	215.5104	577.6038	329.2319	401.4029	367.3705	314.0187	1243.4503	596.2184	371.677	405.7758	371.4703	307.5536	529.9587	965.1964	437.4642	359.5331	430.633	270.2054	294.5319	466.2381	508.509	1267.1334	372.6236	784.3457	622.3164	601.433	617.9123	496.033	631.2009	568.8829	504.6854	403.9841	676.9364	402.0487	364.9543	405.625	692.1964	604.7683	441.6058	423.6148	105.4366	781.1241	641.7863	287.8151	494.8919	291.0882	1715.4862	428.8469	1184.244	546.4645	375.3425	458.7897	980.0831	325.454	332.1883	395.4874	488.7762	591.1478	636.8068	1417.6381
SLC35D2|11046	238.5368	143.0707	321.4713	426.897	396.8499	513.2089	454.8263	444.1489	483.86	379.4656	536.9247	468.931	535.9666	232.1511	602.8461	339.2148	313.8833	305.6437	540.2766	367.2199	368.0918	397.1848	339.1896	283.89	210.6935	289.0049	666.2668	365.8438	507.2464	355.6179	315.6487	85.9741	309.3623	282.5839	396.4151	683.2659	241.5784	274.6903	302.9272	756.8988	243.9339	391.3696	532.243	668.5615	358.9596	338.6192	401.3705	396.6121	556.0316	571.7975	225.3618	443.4254	644.2802	380.6994	191.9559	422.1507	182.3793	219.5239	443.2572	207.858	509.8519	420.1868	589.8834	494.687	384.0051	457.9301	482.9046	297.8581	333.5989	393.032	458.8135	544.595	471.25	415.9352	260.9134	370.6407	447.9556	324.1351	390.4155	246.571	335.5342	489.515	454.0976	186.6747	231.3922	610.1228	261.8736	431.7025	168.4302	450.2076	473.3353	304.3628	220.3069	277.3353	600.15	905.5454	303.1807
SLC35D3|340146	0	13.341	0.299	1.2338	0.3088	3.6065	0.7722	0.7979	0	0.9006	0	0	1.9268	0	1.1089	0	0.4236	0	0	0.5187	6.6871	0	1.2186	0.9823	0.5294	0	0	0	2.0129	0.2549	1.3375	0	11.3976	1.1349	0	3.3543	1.4437	1.3683	0	0	1.1452	1.3846	0.9346	0	1.9196	0	1.9579	0	0.451	0	0	0	6.3988	4.9579	0	0.3477	1.7741	0	23.5814	5.3866	0.5436	3.0338	0.4278	0.3572	1.2694	0	0	0	1.328	0.5759	0	0.9455	0	0.3858	0.6716	0.4055	2.5622	0.8237	0.2931	1.9139	3.3013	3.8714	0.8957	2.401	1.5426	4.0237	0.2496	1.1742	0.2704	0.678	1.1531	0	0	1.4482	3.7509	0	0
SLC35E1|79939	1185.5381	2625.4169	1708.134	3932.1407	2034.2804	2387.5214	1819.305	2748.1383	3083.0985	2335.9352	3408.9258	2853.6547	3061.3359	5232.6117	3047.8655	2692.4177	2699.1422	1954.1399	4541.0903	2606.8465	1422.2144	1945.8384	5988.0167	1710.5435	2586.0085	3871.7375	2833.3476	4530.9591	2597.8261	3227.8376	2082.9247	3855.2071	3654.5455	3237.7989	1771.1391	2674.699	1790.6641	2372.325	2141.9333	1564.4487	1733.0184	1722.3953	1309.8131	2987.1181	1682.6951	2352.0188	1946.1576	1411.7129	2549.2672	2277.8926	2190.2136	2234.5523	2337.5652	1661.266	1483.0732	2160.1321	2300.3208	2638.2181	1367.3545	2613.4157	2802.0111	2551.8384	2086.194	1634.4316	2330.6887	1794.9777	1837.6211	4134.8728	2007.9681	2198.0996	2778.9159	2543.0192	1358.125	2745.6352	2536.266	2898.6212	13537.2905	1761.1203	2587.8215	2987.2408	1830.4322	1797.8277	2536.0502	3747.2989	2141.1492	3077.285	2628.9709	3527.0646	1325.813	2956.8608	1253.3727	3570.5943	2471.3054	2446.7777	1411.1028	1662.401	3063.668
SLC35E2|728661	686.4007	1777.8953	1692.4731	1811.8137	2503.0142	3269.0542	1174.4402	1401.0931	2344.5979	3619.8589	792.2206	1046.2357	2366.9685	1729.6914	645.0564	2784.0979	1609.9121	3204.8615	1247.2701	1618.1846	1611.8561	1292.4541	1503.3046	2054.0864	825.0662	1186.5076	966.8272	1666.0664	899.6417	1504.8831	1963.6558	1435.7307	2445.0936	2011.4112	2388.8401	3214.6803	2412.5217	1695.2118	1222.5051	1410.4551	544.0069	1581.5946	1156.8785	2113.6406	1121.9925	2195.1416	2403.7641	1584.6603	1418.7779	1450.7593	747.6085	517.2532	1525.3923	2360.4498	3232.2131	1497.272	1114.3197	1233.1507	1920.0295	1570.5418	1911.9391	1833.9257	2113.9215	3355.9246	2921.8089	2787.0383	2069.1035	1243.7249	1796.656	1728.9577	2029.3171	4323.8639	1631.8937	1102.6372	952.6158	2862.502	2365.8888	1463.6779	3468.0999	1575.63	729.3637	955.0812	1632.6444	1954.0936	2072.4258	711.9526	2853.0487	789.1194	1538.0053	2078.2405	2819.3456	1434.5551	1160.1542	1397.7625	1848.2896	1971.7063	8323.7661
SLC35E2|9906	5.39	26.82	44.9671	41.6718	71.4145	85.738	34.0541	55.5559	102.3851	103.3473	17.3792	20.2849	44.3995	40.4606	39.4751	91.4386	53.9659	54.6379	60.297	14.0768	69.9374	70.153	27.7201	90.6418	27.2366	61.9803	39.7704	34.055	20.2456	65.6988	40.3567	72.1227	97.3758	65.4104	44.2031	130.2029	18.1809	81.894	24.9421	13.0307	22.0228	22.1899	11.8131	75.9293	41.2669	27.773	48.0225	31.9584	7.6032	37.8771	35.2998	9.1712	31.1182	38.842	42.0408	22.3316	9.0515	18.4629	81.0759	31.4861	116.0538	12.1657	79.2129	160.8179	86.7598	62.6482	99.5122	33.3835	21.1394	28.0248	23.6065	180.0756	29.3562	8.1952	32.6091	60.4501	62.2099	13.2578	112.4672	51.1643	12.8331	23.5187	38.8737	64.5138	20.1311	32.4354	42.0396	43.3659	80.8708	45.3293	72.8423	88.2892	15.0963	48.2911	75.9415	29.5125	210.5697
SLC35E3|55508	149.3832	252.5589	348.0861	275.4473	266.5225	182.851	440.5405	356.383	200.5531	322.4257	201.4425	118.3284	169.878	146.4763	200.7023	219.0431	339.7225	95.6824	325.8747	57.0539	149.5468	570.6854	72.7125	230.1899	258.3377	137.211	379.4019	160.6637	311.5942	273.7875	236.2907	274.4558	132.4288	157.3694	170.9313	182.1371	55.8229	379.0247	143.2948	142.3964	146.8757	348.4481	90.6542	124.8146	224.2058	131.3378	135.5849	456.324	145.2086	94.5248	301.5162	288.4329	243.1548	307.7468	118.5969	936.1036	233.4739	270.3092	585.4827	203.7389	211.4418	287.8355	208.7477	161.8002	133.9257	157.8002	221.851	328.3133	220.1859	309.2427	328.2117	244.5635	120	254.2684	204.1639	199.5134	314.7219	160.2142	348.2084	271.4514	445.6783	335.9501	154.9485	198.6795	208.253	403.219	541.7213	196.4775	256.5654	234.9352	153.6466	329.0965	1233.5506	677.4077	120.7802	182.206	146.2243
SLC35E4|339665	51.413	95.8988	78.9653	83.9019	160.383	103.9365	103.888	23.1516	78.0626	149.5737	169.587	52.9034	58.2177	124.1087	198.5215	68.0718	207.9	64.2542	57.7746	79.8755	96.4364	318.9504	90.6631	52.7734	212.2816	39.4399	91.55	67.1874	228.7077	94.9767	90.0802	36.7594	66.8412	129.8562	163.6784	79.8317	128.5082	76.2907	36.0858	194.567	31.2476	44.3106	134.2664	41.5497	134.535	35.2915	95.5458	78.9044	18.0383	63.063	90.3377	124.3792	82.4127	50.8048	123.5609	35.8167	96.2565	104.8865	89.5578	132.3289	194.6297	76.2442	69.7337	69.0062	66.3281	70.7935	136.7947	191.4525	134.9456	62.7843	39.714	124.9007	38.75	120.4013	107.8308	156.1963	23.5636	96.4086	144.2749	99.9713	211.2845	86.3254	33.1393	30.7023	107.2503	322.7044	100.6603	54.8023	114.1297	58.7236	77.0597	120.584	203.512	209.9928	37.5094	118.2511	40.2452
SLC35F1|222553	11.5695	12.4209	1.1962	0.9254	1.2353	528.717	13.1274	8.5106	20.3204	61.8433	0.7659	17.5301	37.5723	6.4486	3.3266	6.6762	18.2146	21.2961	1.6273	6.7427	12.1583	2.448	10.1554	4.9116	6.8819	5.3028	21.9347	30.3521	11.6747	1.7845	17.8333	9.1853	2.7137	6.0527	9.3519	6.0377	5.7748	11.2886	1.0211	15.2909	2.0042	3.2306	22.8972	1.7301	12.6692	8.4878	2.4474	7.8568	6.7644	11.3636	7.2364	4.5856	4.3992	19.1235	47.072	3.8251	73.8033	9.5018	1.8423	19.3283	6.5226	4.1715	5.1331	6.4291	31.4186	3.0941	4.4548	15.0602	19.1235	1.1517	14.9381	373.4636	3.125	5.7876	5.3727	6.8938	3.4162	8.6491	3.2242	74.3222	1.8007	32.0465	6.7174	18.6074	8.0987	2.5413	4.7432	1.5656	392.0124	7.7973	8.9363	12.7104	6.1664	9.4135	32.2581	3.6563	9.3906
SLC35F2|54733	1172.6074	258.9994	1566.3876	586.6749	558.6782	943.4677	489.5753	675.5319	420.543	194.5362	1099.8915	1405.2277	741.8112	1689.0834	961.375	942.6164	161.813	800.8524	707.0789	413.3817	472.957	916.1567	930.6388	825.4748	1969.2959	191.2337	486.6764	110.8863	150.161	361.736	785.1092	818.591	369.8779	774.3632	384.4655	1325.945	1163.6189	378.3405	764.4656	612.1132	448.6436	607.8228	1442.0561	1642.8571	639.9846	1567.5658	198.2379	447.8386	318.3766	1010.8471	815.989	715.3502	1126.9904	127.49	701.8005	688.516	327.8569	906.2731	818.3493	493.0292	848.4848	607.5264	538.1243	1237.9677	375.7537	404.5565	386.2345	1111.1111	653.9177	1553.7	503.201	1584.6202	1195.625	834.9571	541.9745	530.8191	533.7888	4085.2554	4284.0185	56.1404	1002.7011	708.4633	899.4626	607.443	498.6502	1571.3681	530.2378	878.2779	3154.213	442.4104	619.1986	1223.291	686.1467	575.6698	1808.7022	4657.5259	1714.7821
SLC35F3|148641	478.4347	617.3663	122.6077	131.4004	2.7795	3.6065	60.6178	1991.7553	45.9417	104.1729	51.8287	87.9637	72.5755	0.9212	11.8278	35.9243	979.3498	25.1954	11.3914	37.8631	27.964	626.377	77.5871	37.6555	10.0582	13.5885	2378.5451	6.0704	0.8052	189.9178	0.8917	22.0446	9.7693	50.3128	1448.4998	146.2464	50.0481	88.9408	3.4037	51.1289	18.61	5.9998	15.8879	5.9318	136.2895	34.8447	0.4895	189.1922	1.3529	4.1322	83.3908	1110.1685	7.5986	6.7286	218.2428	113.7095	469.0767	83.8778	7.0007	100.4436	146.7591	53.0922	20.9603	37.5033	239.2891	10.4427	28.0655	571.9545	15.1394	912.7555	25.1814	23.6369	88.125	3.8584	173.6064	19.4647	17.5083	190.6919	7.6207	134.9282	80.1321	1154.1026	40.7524	0	24.6818	168.7844	74.8923	43.8356	131.3917	22.3748	100.0288	18.5503	7.8481	420.7096	15.7539	2.4375	52.9895
SLC35F4|341880	0	0	0	0.6169	2.4707	1.082	0	0	0	1.2008	0	1.5652	0.3211	0	0.3696	21.6182	0	0.8998	0	0.5187	0.9119	0.306	0	0	1.0588	0.3314	0.6855	0	0.8052	0.5098	0	0.7348	0	0	0	0	0	0	0	0	0.2863	0	0.4673	0.2472	0.3839	0	0	0.3143	0	0.5165	0.3446	0	0	1.0624	1.2226	0	0	0	0	0	0	0.3792	0.4278	1.0715	0	0	0.4455	1.004	0.2656	0	0	63.9773	0	0	0.3358	0	0.427	0	0.2931	0	0.3001	0	0.2239	0	0	0	0.2496	1.1742	0	1.017	0	0	0.2803	2.5344	0.7502	4.8751	1.3415
SLC35F5|80255	555.6784	325.2444	1155.2033	479.9506	955.8369	455.1438	476.0618	756.383	742.7237	791.3539	492.7555	335.2637	912.9737	1188.3924	323.0456	684.152	463.4121	316.1418	1076.0781	482.8838	944.3941	940.6365	659.6933	671.9057	445.7385	1058.5798	949.3617	1154.998	929.5491	1198.394	676.3263	339.8549	605.156	443.7362	605.793	824.8163	900.8662	987.5851	534.3771	495.5202	1052.7521	767.9705	363.0841	1408.0573	676.0726	383.292	573.6662	1014.4723	705.7497	452.4793	965.8856	333.3715	923.4282	1045.7725	640.6681	419.7166	619.8767	670.0393	1526.5291	1190.4309	719.663	846.4413	385.8411	577.9087	687.0835	568.1582	794.2978	680.3882	1395.2191	390.1526	806.6581	252.1273	496.875	752.7732	827.0651	832.5223	634.1411	1565.8979	789.331	507.815	616.1465	934.9392	476.489	500	733.5133	750.7412	447.8562	905.2838	1240.3813	380.3712	1076.9674	582.6177	814.7992	625.9957	1042.0105	471.6636	775.7268
SLC36A1|206358	193.96	453.594	534.39	1219.3091	616.7387	301.1451	281.8533	441.2234	540.9926	150.1051	825.4292	435.7489	508.3494	138.1852	273.8865	676.8399	205.4432	313.7422	466.2327	380.1867	518.2465	865.0551	450.8988	594.9574	313.9227	521.0042	109.3308	547.1469	247.5845	440.5073	225.1449	777.8084	1072.9986	385.4793	129.887	813.4117	312.8008	461.808	363.1722	345.4784	504.4736	501.2115	294.8598	552.1503	299.069	426.1778	43.5634	384.3555	510.4848	306.8182	298.7595	158.661	889.4346	387.4281	368.6287	658.6108	367.5972	403.6618	1256.8165	427.7567	349.504	615.8694	473.1045	705.063	263.0911	751.8717	1077.6256	473.8956	1057.9017	434.7826	252.2407	211.4718	266.875	634.7063	762.9281	638.6861	337.7816	199.7529	209.2768	700.1595	950.7803	702.4411	353.3363	289.916	510.6055	485.1758	397.1791	484.9315	211.146	139.6729	497.2615	485.4002	303.8329	378.7111	495.874	254.1133	156.9564
SLC36A2|153201	0.3403	0	3.2895	0.9254	0	0	0	0	0	0	2.8085	0	0.6423	0	0	0.6358	0.4236	0.2999	0	2.0747	1.2158	3.06	0	12.7701	0.5294	0	0	0	0	0	0.4458	0.7348	0.2714	0.7566	0	0	3.3686	2.0525	0	0.9557	3.722	0.4615	0	0	0	0	0	0	0.451	11.8802	0	0	0.7999	0.3541	6.7246	10.4321	0	0	1.4738	0	0.5436	0.3792	0	3.2146	0.3174	3.0941	0.4455	0.3347	11.421	0.2879	0.4268	1.2606	0	0.3858	0.3358	0	0	0	0	0	19.8079	0.4302	0.4478	8.4034	0	4.0237	0	0	0	0.339	0.2883	1.0306	0.5606	0	0.7502	3.6563	0.3354
SLC36A3|285641	0	0	0	0.3085	0	0	0.3861	0.266	0	0	0	0.6261	0	0	0	0.3179	0	0	0	0	0	0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3404	0	0	0	0	0.2472	0	0	0	0.3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3792	0	0	0	0	0	0	0.2656	0.2879	0	0.3152	0	0.3858	0.3358	0	0	0	0	0	0	0	0.4478	1.2005	0	0.2118	0.4993	0	0.2704	0	0	0	0.2803	0.3621	0	0	0
SLC36A4|120103	141.5568	285.6814	369.6172	281.9247	221.7418	231.5391	190.3475	281.117	318.9412	72.0504	306.3765	286.4298	265.5748	128.9728	267.603	251.4704	266.8643	139.1744	235.9642	152.4896	214.2896	488.3721	120.2397	216.7649	425.622	394.7303	219.0044	108.0534	215.781	360.2065	194.8284	279.5995	98.5075	326.4658	41.5638	300.8785	112.6083	205.248	87.8148	345.0006	261.1123	162.9168	436.4486	385.0717	307.5151	682.5992	35.2423	199.5632	67.6437	260.8471	568.5734	477.3587	109.1797	81.0978	229.858	348.0831	278.5365	314.5417	549.7421	127.6933	104.9056	105.0467	140.7336	270.0241	305.9346	167.0826	234.77	211.8474	195.7503	476.5333	370.4652	696.1866	320	290.5373	494.6273	70.9651	958.2577	214.5799	333.5532	231.26	295.6182	420.9055	194.3574	90.036	122.6379	271.2834	272.1088	129.1585	2030.8946	767.8617	955.0303	320.5084	181.6271	383.0558	371.3428	415.6002	296.1378
SLC37A1|54020	226.2867	511.5584	294.5574	418.5688	320.8771	449.3734	415.0579	329.2553	1266.9299	396.2774	910.1934	404.4451	876.0437	634.7305	391.7945	516.611	581.5948	408.8247	735.9642	1105.2905	392.7123	320.3794	1292.9826	873.2809	274.7485	304.9134	515.4657	611.4933	1220.2093	347.2054	1382.5234	454.487	1089.0095	541.7138	818.2881	772.4896	1082.2907	312.6612	1106.8754	744.475	586.6438	731.9718	960.2804	527.4345	480.6603	386.8658	541.3607	334.0719	680.0451	723.1405	462.4397	537.8883	967.82	1012.8375	420.5912	298.357	173.1539	450.843	736.9197	754.1191	421.7964	686.7854	953.4809	1745.1558	579.8159	951.8294	335.4494	793.1727	986.1886	1202.4187	722.1511	603.5298	963.75	1116.2342	207.5218	518.6537	575.6379	285.0082	1000.3664	603.1898	577.7311	586.2996	614.8679	296.5186	586.1936	827.8272	1372.527	1110.3718	838.9066	464.1071	267.8005	1185.8468	516.0115	304.1274	364.5911	352.8336	764.3239
SLC37A2|219855	241.9396	150.8913	333.7321	585.1326	1275.4787	428.0949	169.8842	243.617	490.928	44.1309	161.103	136.4846	946.6924	136.3427	116.4295	361.4688	118.1828	51.8904	383.2384	134.3361	274.777	620.563	156.3928	256.0576	338.8036	544.867	83.6261	482.8005	314.4122	133.5798	506.0187	170.4786	616.5536	164.9352	94.5577	294.1699	217.0356	167.9613	400.6127	385.617	65.2781	407.5228	170.0935	1461.1962	236.491	61.2016	487.5184	183.8495	88.8388	318.6983	262.9221	209.5609	320.3404	294.2895	317.8887	157.5241	79.8353	131.059	194.1783	141.0013	105.9927	222.2288	458.1328	486.472	277.6896	650.926	1959.6837	156.2918	468.5259	100.7774	147.2471	47.2739	105	342.6256	480.5238	573.3982	117.8606	42.8336	158.8628	81.0207	114.3457	558.9848	326.0188	54.6218	401.8511	234.2228	153.7789	274.364	61.0999	88.4821	98.2992	1392.9921	271.3195	201.3034	210.0525	101.7672	79.4843
SLC37A3|84255	1576.5206	649.5687	853.7679	901.6039	750.1544	581.7329	1116.6023	1128.9894	645.2449	952.867	680.9217	1683.2055	527.2961	1201.7503	1687.6733	649.4993	438.8436	1780.172	1369.406	1109.9585	1350.1766	1692.1665	1202.3967	720.3667	793.0122	1502.3614	2296.6327	626.467	1084.5411	826.716	1189.9242	1086.4334	1172.3202	719.5109	1195.4799	1189.426	853.7055	1043.002	1717.4949	927.9656	851.7644	792.4311	1428.972	1256.5497	578.5584	2109.4459	602.5453	937.4754	1148.5908	1160.124	1025.8442	1850.7394	672.6749	886.7641	997.0702	761.8882	849.8023	766.3676	544.2152	1225.2852	2016.0348	1080.4261	1094.6423	1104.7415	1088.5433	1177.7003	597.3939	1456.4926	716.6003	778.8655	874.5198	1024.5824	748.125	1365.4866	1203.4923	1073.3982	1998.0784	1161.8616	1352.6782	917.7033	763.8055	1363.3724	1233.3184	1316.9268	517.1616	1310.0381	644.3238	881.8004	1170.0895	1827.2735	1121.3606	502.5764	824.8896	3292.9037	1396.8492	839.7319	1645.3591
SLC37A4|2542	680.2212	278.7809	560.4067	577.4213	336.9364	2314.6696	967.9537	441.7553	485.3325	308.616	410.7998	473.6265	283.237	1211.8839	1288.856	374.8212	762.8931	480.2115	602.1155	767.1162	389.0648	712.6683	405.8089	505.8939	726.8396	405.6674	348.899	276.811	1097.4235	480.7852	523.4062	656.1955	353.3243	313.9821	320.5611	383.0582	625.6015	566.8266	393.4649	917.4531	461.8138	409.3689	1178.5047	427.83	568.9606	897.0283	714.6353	347.8999	671.9278	436.4669	515.8511	713.516	690.6715	809.2076	725.6422	528.21	778.4828	729.6711	435.1511	541.5082	240.7936	329.9301	471.8212	611.4832	446.2076	410.7447	498.051	934.4043	973.174	1009.2139	374.7332	841.7901	834.375	812.5784	457.0181	327.6561	331.3761	934.1021	1511.8341	201.5949	962.1849	578.3418	932.8258	756.3025	356.7297	1012.4947	551.4573	372.9941	374.1691	483.4308	414.5287	472.0027	594.7726	700.2172	476.3691	469.2261	555.3841
SLC38A10|124565	1318.9281	1820.3565	1232.0574	1577.1129	1807.5973	7788.2968	3340.9266	946.5426	2312.9865	2162.4137	2574.5835	1884.802	2061.9782	4830.0322	1312.8812	2933.3969	2593.2437	1082.2006	2164.3613	4268.1535	1964.7775	1925.3366	3215.1924	2639.8166	670.7253	1796.0063	1042.2415	1341.1574	4295.0886	2557.1347	2505.1271	986.1302	1934.057	2174.0426	1058.3193	2148.4133	2267.565	2455.1084	1209.3261	2254.4499	1313.2918	1502.7114	4300	723.1834	5062.674	886.7535	1817.9148	3156.8692	3372.2661	2478.3058	2517.5741	2066.2616	2230.7851	1651.3502	1554.5982	1343.6495	961.5717	4428.1567	2938.8357	6246.1977	3147.1667	3504.464	2196.9843	1334.0477	2005.7125	1200.5194	2500.5012	2579.9866	2096.1487	2709.1851	2913.7857	764.8913	5974.375	3821.7421	2228.0054	3816.3017	2059.9979	981.8781	3071.4443	2072.7273	1603.8415	1865.792	2019.9283	1279.7119	2196.2977	1604.4049	1175.5601	1436.0078	1498.0281	3455.5471	1889.5935	2341.8069	1971.831	3561.9117	2007.5019	2592.9311	2031.0425
SLC38A11|151258	1.3611	0.9201	0	0.3085	0.6177	0.3607	0.7722	1.5957	0	1.2008	0	0	2.8902	0	1.4785	4.1329	2.118	1.4997	0	3.6307	4.2554	0	1.6249	8.5134	0	0	0.3427	2.8329	5.2335	1.0197	2.675	0.7348	0.2714	0	2.0782	0	2.4062	0	0	0.4778	0	0.4615	2.3364	0.2472	2.6874	0.8935	613.3138	0.9428	0.451	0.5165	0	0.4586	2.7995	1.4166	0	0.6955	0.7096	0.3276	1.4738	1.2674	0	6.4469	2.5666	0.3572	4.7604	0.3868	4.9003	1.3387	10.6242	2.5914	4.268	1.2606	0.625	0.7717	0.3358	1.2165	2.5622	0	0	1.5949	0.3001	16.9911	0.2239	1.2005	1.5426	1.6942	0.2496	0	0	0.339	0	0	0	0	6.0015	3.6563	0.3354
SLC38A1|81539	3328.6261	3170.0978	12562.201	2111.6595	3946.2631	2775.5838	4552.8958	16875.266	12400.7174	9696.7878	3730.1334	2905.9321	6848.7476	3243.6665	3838.8468	5428.7077	3958.9114	3789.5018	8040.6835	1971.473	3262.3695	4771.1138	5592.7694	5812.3772	5982.0011	5115.254	3561.9913	2993.5249	1921.095	4925.6262	2800.7133	9521.4476	1535.6852	1900.1594	5731.6535	6598.5302	2679.4995	10658.1876	4158.2709	3104.0497	8843.1751	4379.37	3994.8598	3594.4142	2240.906	7239.6613	3278.512	2676.3463	3205.4115	3298.0372	6752.2398	800.1834	2803.8785	8006.3745	927.3792	1863.1661	2020.7199	1814.1845	2446.2049	2000.3169	8500.0679	3965.9869	4562.9344	4178.5874	5416.3758	2067.6472	4213.8323	2864.1232	4679.9469	3393.032	14577.038	10237.3148	2565	4278.1904	3008.7307	3222.2222	3791.6088	5577.0181	11046.5304	3564.9123	5225.09	5401.2259	3984.5499	11883.5534	2010.4126	4674.7141	4357.7358	1324.4618	14712.9016	9284.8546	2829.0574	1653.7272	3101.1141	3547.0673	6467.3668	4781.231	3422.5212
